network,station_code,initialization_time_utc,datetime_utc,observed_pm25,obs_n_obs,GEOSPM25,forecast_day,station_name
Lao PDR AQMS,AQMS06,2020-02-16 00:00:00+00:00,2020-02-16 22:30:00+00:00,15.766667,3,53.102073669433594,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-16 00:00:00+00:00,2020-02-16 22:30:00+00:00,165.266667,3,123.16854858398438,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-16 00:00:00+00:00,2020-02-16 22:30:00+00:00,14.366667,3,50.91810607910156,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-17 00:00:00+00:00,2020-02-17 01:30:00+00:00,18.666667,3,44.78741836547851,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-17 00:00:00+00:00,2020-02-17 01:30:00+00:00,209.866667,3,125.22772979736328,1,Luang Prabang
Lao PDR AQMS,AQMS06,2020-02-17 00:00:00+00:00,2020-02-17 04:30:00+00:00,17.066667,3,43.09103012084961,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-17 00:00:00+00:00,2020-02-17 04:30:00+00:00,43.0,3,78.27388763427734,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-17 00:00:00+00:00,2020-02-17 04:30:00+00:00,19.3,3,41.613563537597656,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-17 00:00:00+00:00,2020-02-17 07:30:00+00:00,21.6,3,42.798561096191406,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-17 00:00:00+00:00,2020-02-17 07:30:00+00:00,31.5,3,74.87020874023438,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-17 00:00:00+00:00,2020-02-17 07:30:00+00:00,22.5,3,38.85307693481445,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-17 00:00:00+00:00,2020-02-17 13:30:00+00:00,30.4,3,51.428131103515625,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-17 00:00:00+00:00,2020-02-17 13:30:00+00:00,27.766667,3,117.138671875,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-17 00:00:00+00:00,2020-02-17 13:30:00+00:00,36.833333,3,45.507320404052734,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-17 00:00:00+00:00,2020-02-17 16:30:00+00:00,31.733333,3,33.46355056762695,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-17 00:00:00+00:00,2020-02-17 16:30:00+00:00,28.533333,3,153.7496337890625,1,Luang Prabang
Lao PDR AQMS,AQMS06,2020-02-17 00:00:00+00:00,2020-02-17 19:30:00+00:00,25.966667,3,30.701345443725582,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-17 00:00:00+00:00,2020-02-17 19:30:00+00:00,36.9,3,81.64827728271484,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-17 00:00:00+00:00,2020-02-17 19:30:00+00:00,28.566667,3,30.071067810058594,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-17 00:00:00+00:00,2020-02-17 22:30:00+00:00,26.166667,3,30.488466262817383,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-17 00:00:00+00:00,2020-02-17 22:30:00+00:00,33.6,3,43.484920501708984,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-17 00:00:00+00:00,2020-02-17 22:30:00+00:00,24.233333,3,29.3725643157959,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-18 00:00:00+00:00,2020-02-18 01:30:00+00:00,24.3,3,90.72622680664062,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-18 00:00:00+00:00,2020-02-18 01:30:00+00:00,28.8,3,53.01148223876953,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-18 00:00:00+00:00,2020-02-18 01:30:00+00:00,21.233333,3,85.92137145996094,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-18 00:00:00+00:00,2020-02-18 04:30:00+00:00,22.8,3,60.62019729614258,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-18 00:00:00+00:00,2020-02-18 04:30:00+00:00,16.2,3,51.33721160888672,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-18 00:00:00+00:00,2020-02-18 04:30:00+00:00,30.433333,3,51.3245735168457,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-18 00:00:00+00:00,2020-02-18 07:30:00+00:00,24.233333,3,49.560203552246094,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-18 00:00:00+00:00,2020-02-18 07:30:00+00:00,31.766667,3,44.64484786987305,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-18 00:00:00+00:00,2020-02-18 10:30:00+00:00,26.266667,3,45.891571044921875,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-18 00:00:00+00:00,2020-02-18 10:30:00+00:00,33.033333,3,42.78391647338867,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-18 00:00:00+00:00,2020-02-18 13:30:00+00:00,40.266667,3,61.48783874511719,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-18 00:00:00+00:00,2020-02-18 13:30:00+00:00,41.666667,3,67.79163360595703,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-18 00:00:00+00:00,2020-02-18 13:30:00+00:00,40.0,3,79.31884765625,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-18 00:00:00+00:00,2020-02-18 16:30:00+00:00,48.5,3,51.08514022827149,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-18 00:00:00+00:00,2020-02-18 16:30:00+00:00,34.766667,3,57.83714294433594,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-18 00:00:00+00:00,2020-02-18 16:30:00+00:00,60.7,3,43.60000228881836,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-18 00:00:00+00:00,2020-02-18 19:30:00+00:00,40.2,3,38.46209716796875,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-18 00:00:00+00:00,2020-02-18 19:30:00+00:00,35.333333,3,54.74486541748047,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-18 00:00:00+00:00,2020-02-18 19:30:00+00:00,59.033333,3,38.04209518432617,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-18 00:00:00+00:00,2020-02-18 22:30:00+00:00,31.633333,3,37.649513244628906,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-18 00:00:00+00:00,2020-02-18 22:30:00+00:00,29.333333,3,56.77190399169922,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-18 00:00:00+00:00,2020-02-18 22:30:00+00:00,54.3,3,38.91925430297851,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-19 00:00:00+00:00,2020-02-19 01:30:00+00:00,49.0,3,46.59202194213867,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-19 00:00:00+00:00,2020-02-19 01:30:00+00:00,66.366667,3,65.44852447509766,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-19 00:00:00+00:00,2020-02-19 01:30:00+00:00,58.833333,3,42.99383163452149,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-19 00:00:00+00:00,2020-02-19 04:30:00+00:00,53.3,3,43.0450325012207,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-19 00:00:00+00:00,2020-02-19 04:30:00+00:00,80.666667,3,60.03641128540039,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-19 00:00:00+00:00,2020-02-19 04:30:00+00:00,48.9,3,39.729305267333984,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-19 00:00:00+00:00,2020-02-19 07:30:00+00:00,34.3,3,44.50858688354492,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-19 00:00:00+00:00,2020-02-19 07:30:00+00:00,56.233333,3,57.5109977722168,1,Luang Prabang
Lao PDR AQMS,AQMS06,2020-02-19 00:00:00+00:00,2020-02-19 10:30:00+00:00,32.266667,3,46.03191375732422,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-19 00:00:00+00:00,2020-02-19 10:30:00+00:00,57.933333,3,47.1843376159668,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-19 00:00:00+00:00,2020-02-19 10:30:00+00:00,38.866667,3,42.66032791137695,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-19 00:00:00+00:00,2020-02-19 13:30:00+00:00,43.466667,3,45.283905029296875,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-19 00:00:00+00:00,2020-02-19 13:30:00+00:00,143.666667,3,47.69761657714844,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-19 00:00:00+00:00,2020-02-19 13:30:00+00:00,66.333333,3,44.134403228759766,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-19 00:00:00+00:00,2020-02-19 16:30:00+00:00,57.433333,3,47.59367370605469,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-19 00:00:00+00:00,2020-02-19 16:30:00+00:00,125.733333,3,57.06269836425781,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-19 00:00:00+00:00,2020-02-19 16:30:00+00:00,80.166667,3,61.89329528808594,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-19 00:00:00+00:00,2020-02-19 19:30:00+00:00,60.366667,3,34.843101501464844,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-19 00:00:00+00:00,2020-02-19 19:30:00+00:00,98.0,3,64.7242660522461,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-19 00:00:00+00:00,2020-02-19 19:30:00+00:00,67.8,3,75.56135559082031,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-19 00:00:00+00:00,2020-02-19 22:30:00+00:00,35.8,3,33.72313690185547,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-19 00:00:00+00:00,2020-02-19 22:30:00+00:00,92.166667,3,63.99384689331055,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-20 00:00:00+00:00,2020-02-20 01:30:00+00:00,31.233333,3,27.410961151123047,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-20 00:00:00+00:00,2020-02-20 04:30:00+00:00,30.233333,3,27.06170082092285,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-20 00:00:00+00:00,2020-02-20 04:30:00+00:00,80.566667,3,47.99381637573242,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-20 00:00:00+00:00,2020-02-20 04:30:00+00:00,22.5,3,24.760501861572266,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-20 00:00:00+00:00,2020-02-20 07:30:00+00:00,26.0,3,31.10331153869629,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-20 00:00:00+00:00,2020-02-20 07:30:00+00:00,56.9,3,41.75417709350586,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-20 00:00:00+00:00,2020-02-20 07:30:00+00:00,32.6,3,30.009098052978516,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-20 00:00:00+00:00,2020-02-20 10:30:00+00:00,29.066667,3,33.47068786621094,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-20 00:00:00+00:00,2020-02-20 10:30:00+00:00,56.133333,3,39.75197219848633,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-20 00:00:00+00:00,2020-02-20 10:30:00+00:00,41.7,3,35.654109954833984,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-20 00:00:00+00:00,2020-02-20 13:30:00+00:00,56.2,3,36.246944427490234,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-20 00:00:00+00:00,2020-02-20 13:30:00+00:00,94.466667,3,46.514503479003906,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-20 00:00:00+00:00,2020-02-20 13:30:00+00:00,58.833333,3,33.51810073852539,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-20 00:00:00+00:00,2020-02-20 16:30:00+00:00,105.233333,3,23.033857345581055,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-20 00:00:00+00:00,2020-02-20 16:30:00+00:00,89.2,3,19.50010871887207,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-20 00:00:00+00:00,2020-02-20 19:30:00+00:00,24.2,3,15.724210739135742,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-20 00:00:00+00:00,2020-02-20 19:30:00+00:00,81.666667,3,55.2966423034668,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-20 00:00:00+00:00,2020-02-20 19:30:00+00:00,43.733333,3,15.77059555053711,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-20 00:00:00+00:00,2020-02-20 22:30:00+00:00,26.066667,3,16.479923248291016,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-20 00:00:00+00:00,2020-02-20 22:30:00+00:00,72.566667,3,33.716304779052734,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-20 00:00:00+00:00,2020-02-20 22:30:00+00:00,29.333333,3,14.928234100341797,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-21 00:00:00+00:00,2020-02-21 01:30:00+00:00,31.633333,3,28.279705047607425,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-21 00:00:00+00:00,2020-02-21 01:30:00+00:00,33.233333,3,25.66400146484375,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-21 00:00:00+00:00,2020-02-21 04:30:00+00:00,33.366667,3,36.154354095458984,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-21 00:00:00+00:00,2020-02-21 04:30:00+00:00,60.333333,3,42.08942413330078,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-21 00:00:00+00:00,2020-02-21 04:30:00+00:00,69.233333,3,33.718727111816406,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-21 00:00:00+00:00,2020-02-21 07:30:00+00:00,19.8,3,30.557876586914062,1,Vientiane
Lao PDR AQMS,AQMS06,2020-02-21 00:00:00+00:00,2020-02-21 10:30:00+00:00,24.366667,3,36.533782958984375,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-21 00:00:00+00:00,2020-02-21 10:30:00+00:00,36.566667,3,39.60714340209961,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-21 00:00:00+00:00,2020-02-21 10:30:00+00:00,39.433333,3,38.79496765136719,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-21 00:00:00+00:00,2020-02-21 13:30:00+00:00,34.333333,3,29.711883544921875,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-21 00:00:00+00:00,2020-02-21 13:30:00+00:00,46.766667,3,41.87937545776367,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-21 00:00:00+00:00,2020-02-21 13:30:00+00:00,40.833333,3,25.1375789642334,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-21 00:00:00+00:00,2020-02-21 16:30:00+00:00,34.666667,3,21.07939910888672,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-21 00:00:00+00:00,2020-02-21 16:30:00+00:00,42.766667,3,29.413555145263672,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-21 00:00:00+00:00,2020-02-21 16:30:00+00:00,37.466667,3,21.98853302001953,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-21 00:00:00+00:00,2020-02-21 19:30:00+00:00,19.4,3,20.073163986206055,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-21 00:00:00+00:00,2020-02-21 19:30:00+00:00,47.5,3,18.28145980834961,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-21 00:00:00+00:00,2020-02-21 19:30:00+00:00,23.4,3,19.187225341796875,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-21 00:00:00+00:00,2020-02-21 22:30:00+00:00,27.633333,3,18.525714874267575,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-21 00:00:00+00:00,2020-02-21 22:30:00+00:00,50.766667,3,18.071510314941406,1,Luang Prabang
Lao PDR AQMS,AQMS06,2020-02-22 00:00:00+00:00,2020-02-22 01:30:00+00:00,32.633333,3,33.845916748046875,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-22 00:00:00+00:00,2020-02-22 01:30:00+00:00,49.766667,3,24.99243927001953,1,Luang Prabang
Lao PDR AQMS,AQMS06,2020-02-22 00:00:00+00:00,2020-02-22 04:30:00+00:00,25.233333,3,23.700761795043945,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-22 00:00:00+00:00,2020-02-22 04:30:00+00:00,38.0,3,21.664039611816406,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-22 00:00:00+00:00,2020-02-22 07:30:00+00:00,16.4,3,15.350071907043455,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-22 00:00:00+00:00,2020-02-22 07:30:00+00:00,22.9,3,15.472489356994627,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-22 00:00:00+00:00,2020-02-22 10:30:00+00:00,17.333333,3,15.235629081726074,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-22 00:00:00+00:00,2020-02-22 10:30:00+00:00,30.6,3,17.248796463012695,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-22 00:00:00+00:00,2020-02-22 13:30:00+00:00,26.8,3,21.21312713623047,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-22 00:00:00+00:00,2020-02-22 13:30:00+00:00,38.2,3,17.34600257873535,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-22 00:00:00+00:00,2020-02-22 13:30:00+00:00,31.5,3,23.179452896118164,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-22 00:00:00+00:00,2020-02-22 16:30:00+00:00,23.766667,3,34.56156921386719,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-22 00:00:00+00:00,2020-02-22 16:30:00+00:00,41.5,3,17.00668716430664,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-22 00:00:00+00:00,2020-02-22 16:30:00+00:00,36.666667,3,36.356544494628906,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-22 00:00:00+00:00,2020-02-22 19:30:00+00:00,16.066667,3,37.53411483764648,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-22 00:00:00+00:00,2020-02-22 19:30:00+00:00,44.833333,3,16.750343322753906,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-22 00:00:00+00:00,2020-02-22 19:30:00+00:00,41.2,3,37.11683654785156,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-22 00:00:00+00:00,2020-02-22 22:30:00+00:00,17.1,3,37.868141174316406,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-22 00:00:00+00:00,2020-02-22 22:30:00+00:00,26.866667,3,36.728546142578125,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-23 00:00:00+00:00,2020-02-23 01:30:00+00:00,31.733333,3,36.41204833984375,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-23 00:00:00+00:00,2020-02-23 01:30:00+00:00,43.3,3,36.143924713134766,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-23 00:00:00+00:00,2020-02-23 04:30:00+00:00,35.266667,3,29.075590133666992,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-23 00:00:00+00:00,2020-02-23 04:30:00+00:00,37.466667,3,25.31073951721191,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-23 00:00:00+00:00,2020-02-23 04:30:00+00:00,44.1,3,26.84023666381836,1,Xaythany
Lao PDR AQMS,AQMS07,2020-02-23 00:00:00+00:00,2020-02-23 07:30:00+00:00,31.6,3,33.69422149658203,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-23 00:00:00+00:00,2020-02-23 07:30:00+00:00,36.733333,3,20.537654876708984,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-23 00:00:00+00:00,2020-02-23 10:30:00+00:00,29.466667,3,19.94294548034668,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-23 00:00:00+00:00,2020-02-23 10:30:00+00:00,33.533333,3,39.6997184753418,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-23 00:00:00+00:00,2020-02-23 10:30:00+00:00,47.1,3,18.932497024536133,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-23 00:00:00+00:00,2020-02-23 13:30:00+00:00,47.866667,3,22.974838256835938,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-23 00:00:00+00:00,2020-02-23 13:30:00+00:00,108.066667,3,36.61235046386719,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-23 00:00:00+00:00,2020-02-23 13:30:00+00:00,100.766667,3,35.377986907958984,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-23 00:00:00+00:00,2020-02-23 16:30:00+00:00,93.5,3,36.07091522216797,1,Vientiane
Lao PDR AQMS,AQMS09,2020-02-23 00:00:00+00:00,2020-02-23 16:30:00+00:00,141.866667,3,31.050500869750977,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-23 00:00:00+00:00,2020-02-23 19:30:00+00:00,81.233333,3,26.50853729248047,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-23 00:00:00+00:00,2020-02-23 19:30:00+00:00,77.533333,3,194.1651611328125,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-23 00:00:00+00:00,2020-02-23 19:30:00+00:00,81.2,3,27.192110061645508,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-23 00:00:00+00:00,2020-02-23 22:30:00+00:00,43.0,3,31.83297348022461,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-23 00:00:00+00:00,2020-02-23 22:30:00+00:00,72.533333,3,119.19407653808594,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-23 00:00:00+00:00,2020-02-23 22:30:00+00:00,37.366667,3,35.05513000488281,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-24 00:00:00+00:00,2020-02-24 01:30:00+00:00,46.9,3,42.73755645751953,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-24 00:00:00+00:00,2020-02-24 01:30:00+00:00,91.2,3,62.379730224609375,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-24 00:00:00+00:00,2020-02-24 01:30:00+00:00,86.533333,3,41.435157775878906,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-24 00:00:00+00:00,2020-02-24 04:30:00+00:00,32.366667,3,42.33341979980469,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-24 00:00:00+00:00,2020-02-24 04:30:00+00:00,62.7,3,68.15137481689453,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-24 00:00:00+00:00,2020-02-24 04:30:00+00:00,30.9,3,36.8614387512207,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-24 00:00:00+00:00,2020-02-24 07:30:00+00:00,28.4,3,39.076847076416016,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-24 00:00:00+00:00,2020-02-24 07:30:00+00:00,61.033333,3,66.6590347290039,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-24 00:00:00+00:00,2020-02-24 07:30:00+00:00,36.033333,3,36.48206329345703,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-24 00:00:00+00:00,2020-02-24 10:30:00+00:00,27.566667,3,38.7814826965332,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-24 00:00:00+00:00,2020-02-24 10:30:00+00:00,53.333333,3,52.18820571899414,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-24 00:00:00+00:00,2020-02-24 10:30:00+00:00,43.133333,3,36.35403823852539,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-24 00:00:00+00:00,2020-02-24 13:30:00+00:00,34.5,3,41.38428497314453,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-24 00:00:00+00:00,2020-02-24 13:30:00+00:00,135.566667,3,62.69720077514648,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-24 00:00:00+00:00,2020-02-24 13:30:00+00:00,85.666667,3,38.42351531982422,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-24 00:00:00+00:00,2020-02-24 16:30:00+00:00,95.266667,3,43.726463317871094,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-24 00:00:00+00:00,2020-02-24 16:30:00+00:00,119.6,3,70.3316879272461,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-24 00:00:00+00:00,2020-02-24 16:30:00+00:00,100.9,3,42.8575325012207,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-24 00:00:00+00:00,2020-02-24 19:30:00+00:00,88.6,3,56.5084114074707,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-24 00:00:00+00:00,2020-02-24 19:30:00+00:00,103.7,3,70.63786315917969,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-24 00:00:00+00:00,2020-02-24 19:30:00+00:00,98.7,3,49.56150817871094,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-24 00:00:00+00:00,2020-02-24 22:30:00+00:00,61.533333,3,41.80561447143555,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-24 00:00:00+00:00,2020-02-24 22:30:00+00:00,97.4,3,70.09371185302734,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-24 00:00:00+00:00,2020-02-24 22:30:00+00:00,82.333333,3,29.3935604095459,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-25 00:00:00+00:00,2020-02-25 01:30:00+00:00,82.233333,3,31.620988845825195,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-25 00:00:00+00:00,2020-02-25 01:30:00+00:00,133.2,3,79.17333221435547,1,Luang Prabang
Lao PDR AQMS,AQMS06,2020-02-25 00:00:00+00:00,2020-02-25 04:30:00+00:00,50.466667,3,34.11465072631836,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-25 00:00:00+00:00,2020-02-25 04:30:00+00:00,85.8,3,77.07305908203125,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-25 00:00:00+00:00,2020-02-25 04:30:00+00:00,41.4,3,33.5964241027832,1,Xaythany
Lao PDR AQMS,AQMS07,2020-02-25 00:00:00+00:00,2020-02-25 07:30:00+00:00,55.433333,3,78.29110717773438,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-25 00:00:00+00:00,2020-02-25 07:30:00+00:00,43.7,3,39.76334762573242,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-25 00:00:00+00:00,2020-02-25 10:30:00+00:00,31.866667,3,51.36677932739258,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-25 00:00:00+00:00,2020-02-25 10:30:00+00:00,51.433333,3,69.5919189453125,1,Luang Prabang
Lao PDR AQMS,AQMS09,2020-02-25 00:00:00+00:00,2020-02-25 10:30:00+00:00,42.6,3,42.14677429199219,1,Xaythany
Lao PDR AQMS,AQMS06,2020-02-25 00:00:00+00:00,2020-02-25 13:30:00+00:00,49.333333,3,47.33869934082031,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-25 00:00:00+00:00,2020-02-25 13:30:00+00:00,166.366667,3,77.19982147216797,1,Luang Prabang
Lao PDR AQMS,AQMS06,2020-02-25 00:00:00+00:00,2020-02-25 16:30:00+00:00,93.6,3,47.539363861083984,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-25 00:00:00+00:00,2020-02-25 16:30:00+00:00,114.866667,3,88.13751220703125,1,Luang Prabang
Lao PDR AQMS,AQMS06,2020-02-25 00:00:00+00:00,2020-02-25 19:30:00+00:00,121.2,3,64.58113861083984,1,Vientiane
Lao PDR AQMS,AQMS07,2020-02-25 00:00:00+00:00,2020-02-25 19:30:00+00:00,109.166667,3,100.71405029296876,1,Luang Prabang
